BEDS,BATH,SQFT_LOG,ZIPCODE,SUBLOCALITY,BROKERTITLE,TYPE,LATITUDE,LONGITUDE,PRICE_CATEGORY
4,4.0,3.7488080049586023,10021,New York County,Serhant,Townhouse for sale,40.7694487,-73.9634625,Expensive
2,2.0,3.2174839442139063,10022,New York County,Corcoran West Side,Co-op for sale,40.7588081,-73.9647057,Expensive
3,2.0,3.3138672203691533,10065,New York,Corcoran East Side,Condo for sale,40.7649484,-73.9694663,Expensive
1,1.0,3.339293966003392,10019,New York,Corcoran East Side,Co-op for sale,40.7617971,-73.9766275,Mid
3,3.0,3.132579847659737,11215,Brooklyn,Brown Harris Stevens,Condo for sale,40.6655513,-73.9922171,Mid
1,1.0,2.8987251815894934,11691,Queens,qvtopservice,Co-op for sale,40.6030799,-73.74755,Cheap
3,2.0,3.339293966003392,11412,Queens County,Keller Williams Legendary,House for sale,40.6933533,-73.7503369,Mid
2,1.0,2.963787827345555,11374,Queens,Other,Co-op for sale,40.7325379,-73.8601516,Cheap
4,4.0,3.484584529282843,10009,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7241883,-73.9804574,Expensive
5,4.0,3.336259552014193,11208,Kings County,Douglas Elliman - Garden City,Pending,40.6841571,-73.8820567,Mid
3,2.0,3.1065308538223815,11356,Queens County,Keller Williams Rlty Landmark,Condo for sale,40.7928823,-73.8449212,Mid
3,1.0,3.196452541703389,11210,Kings County,Sowae Corp,House for sale,40.6362368,-73.939679,Cheap
1,1.0,2.929418925714293,10463,The Bronx,Re/Max In The City,Co-op for sale,40.8901764,-73.9146261,Cheap
2,2.0,3.0090257420869104,11235,Brooklyn,BERGEN BASIN REALTY,Condo for sale,40.5846063,-73.9426052,Mid
2,1.0,3.339293966003392,11217,Kings County,"Nest Seekers International, Midtown",Condo for sale,40.6799762,-73.9787904,Mid
1,1.0,2.845098040014257,10022,New York,Brown Harris Stevens - 130 Fifth Avenue,Co-op for sale,40.754338,-73.964711,Mid
2,2.0,3.12515582958053,10027,New York County,Corcoran Chelsea/Flatiron,Condo for sale,40.8084181,-73.9433027,Mid
3,1.0,3.339293966003392,11360,Queens,Keller Williams Rlty Landmark,Co-op for sale,40.7790999,-73.78125,Cheap
1,1.0,3.339293966003392,10024,New York,Keller Williams NYC,Co-op for sale,40.7885633,-73.9767931,Mid
3,4.0,3.3089910290001643,11210,Kings County,Other,House for sale,40.621735,-73.941847,Mid
7,3.0,3.3502480183341627,11219,Kings County,RE MAX Real Estate Professionals,Multi-family home for sale,40.6225358,-73.9970748,Mid
1,1.0,3.0,10021,New York,Corcoran Park Avenue South,Co-op for sale,40.7699425,-73.9583558,Mid
1,1.0,2.840106094456758,10030,New York,Living NY - Main Office,Condo for sale,40.8166535,-73.9473569,Mid
4,3.0,3.1156105116742996,11004,Queens County,La Rosa Realty New York Llc,House for sale,40.743303,-73.7039503,Mid
1,1.0,2.929418925714293,10470,The Bronx,Houlihan Lawrence,Co-op for sale,40.8992144,-73.8624103,Cheap
3,2.3738608579684373,3.339293966003392,10463,Bronx County,Douglas Elliman - 3544 Johnson Ave,Multi-family home for sale,40.8879286,-73.9096657,Expensive
2,2.0,2.9777236052888476,11367,Queens,Block & Lot Real Estate SVC,Condo for sale,40.7188694,-73.8111217,Mid
4,2.0,3.1772478362556233,11203,Kings County,REALHome Services & Solutions,House for sale,40.6492194,-73.933307,Mid
3,2.0,3.2271150825891253,10027,New York,Brown Harris Stevens,Condo for sale,40.8115505,-73.959759,Expensive
3,2.0,3.339293966003392,11432,Queens County,RE/MAX Team,House for sale,40.70971,-73.790302,Expensive
3,3.0,3.4323277922616042,10016,New York,"CORE Group Marketing, LLC",Condo for sale,40.744213,-73.987241,Expensive
7,4.0,3.2402995820027125,11214,New York,RE MAX Edge,Multi-family home for sale,40.5859774,-73.9869629,Mid
2,2.0,3.2216749970707688,10023,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.771979,-73.9889567,Expensive
3,3.0,3.339293966003392,10011,Manhattan,"Nest Seekers International, Tribeca",Condo for sale,40.7366739,-73.9966616,Expensive
6,2.0,3.369215857410143,10469,Bronx County,Other,Pending,40.8661368,-73.8400914,Mid
3,2.0,3.339293966003392,11210,Kings County,RE MAX Edge,House for sale,40.6284586,-73.9450168,Mid
3,2.0,3.339293966003392,11234,Brooklyn,Keller Williams Realty Greater Nassau,Condo for sale,40.6283771,-73.9175027,Mid
3,1.0,2.952792443044092,11249,Brooklyn,Corcoran Brooklyn Heights,Condo for sale,40.7172132,-73.9622559,Mid
1,1.0,2.929418925714293,11354,Queens,Chous Realty Group Inc,Co-op for sale,40.7741978,-73.8256676,Cheap
2,1.0,2.929418925714293,11229,Brooklyn,Other,Co-op for sale,40.6041775,-73.9603087,Cheap
3,4.0,3.3392526340327,10128,New York,Corcoran East Side,Condo for sale,40.7847977,-73.9556597,Expensive
3,2.0,3.2764618041732443,10472,Bronx County,Countrywide Real Estate Inc,House for sale,40.8292519,-73.855841,Mid
3,4.0,3.3564083270389813,11235,Kings County,CONTINENT REALTY LLC,House for sale,40.5799535,-73.9383472,Mid
1,1.0,2.845098040014257,10471,The Bronx,Re/Max In The City,Co-op for sale,40.906568,-73.8968047,Cheap
3,3.0,3.406540180433955,10312,Richmond County,Wonica REALTORS & Appraisers,Foreclosure,40.5499354,-74.1709931,Mid
3,2.3738608579684373,3.130333768495006,11420,Queens County,Sowae Corp,House for sale,40.6798316,-73.82277,Cheap
4,3.0,3.339293966003392,11366,Queens County,E Realty International Corp,House for sale,40.7335974,-73.7788656,Mid
6,3.0,3.5435714239623652,11236,Kings County,5 Boro Realty Corp,Multi-family home for sale,40.6405629,-73.9073462,Mid
3,2.0,3.339293966003392,11212,Kings County,Citadel Circle Realty,House for sale,40.6610456,-73.9019953,Mid
3,2.3738608579684373,3.1818435879447726,11208,Kings County,Other,House for sale,40.6758271,-73.8828978,Cheap
2,1.0,3.339293966003392,11374,Queens,East Coast Realty Partners,Co-op for sale,40.7334099,-73.85851,Cheap
5,3.0,3.339293966003392,11385,Queens County,Other,Multi-family home for sale,40.7110433,-73.9060792,Mid
1,1.0,3.339293966003392,10009,New York,Brown Harris Stevens - 445 Park Avenue,Pending,40.7228235,-73.98509,Cheap
2,2.0,3.0211892990699383,10470,Bronx County,Other,Co-op for sale,40.898666,-73.8738365,Cheap
3,2.0,3.339293966003392,11215,Kings County,Corcoran Park Slope,House for sale,40.6683947,-73.9762195,Mid
3,2.0,3.255272505103306,10314,Richmond County,Berns Agency,House for sale,40.6105648,-74.1237991,Mid
1,1.0,3.339293966003392,10023,New York,Brown Harris Stevens,Co-op for sale,40.776443,-73.979985,Mid
4,3.0,3.429429264381788,11360,Queens County,Redfin Real Estate,House for sale,40.7735601,-73.7795242,Mid
3,2.0,3.0195316845312554,11221,Brooklyn,COMPASS,Condo for sale,40.6873745,-73.9264057,Mid
3,1.0,3.03342375548695,11363,Queens County,Realty Connect Usa L I Inc,Pending,40.7696159,-73.7403605,Mid
1,1.0,3.339293966003392,11367,Queens County,Goldstone N Y Realty Llc,Co-op for sale,40.7288351,-73.8169278,Cheap
3,2.3738608579684373,3.087781417809542,11414,Queens County,Sowae Corp,House for sale,40.6505528,-73.8316736,Cheap
6,4.0,3.56702636615906,11372,Queens County,COMPASS,Pending,40.7552678,-73.8822127,Mid
5,3.0,3.3184807251745174,11432,Queens County,Winzone Realty Inc,House for sale,40.7284032,-73.7803984,Mid
1,1.0,3.339293966003392,11249,Brooklyn,Living NY - Main Office,Co-op for sale,40.7201147,-73.9581256,Mid
7,2.3738608579684373,3.339293966003392,11234,Kings County,TALK OF THE TOWN REALTY C,House for sale,40.6260389,-73.9106991,Mid
3,1.0,3.1386184338994925,11234,Kings County,Sowae Corp,House for sale,40.6212165,-73.9324344,Cheap
3,2.0,3.2013971243204513,10022,New York,The Agency,Contingent,40.7561092,-73.9669846,Mid
6,2.0,3.339293966003392,11103,Queens County,COMPASS,Townhouse for sale,40.7658641,-73.9158892,Mid
3,4.0,3.4046627008737222,11201,Brooklyn,Douglas Elliman  -111 Fifth Ave,Condo for sale,40.7022,-73.990838,Expensive
3,1.0,3.339293966003392,10021,New York County,Brown Harris Stevens,Co-op for sale,40.7728688,-73.9653065,Mid
2,1.0,2.9030899869919438,11213,Kings County,Douglas Elliman - 3544 Johnson Ave,Co-op for sale,40.6699639,-73.9428018,Cheap
2,2.0,3.089905111439398,11230,Brooklyn,Corcoran Brooklyn Heights,Condo for sale,40.612478,-73.953507,Mid
7,2.0,3.3010299956639813,11204,Kings County,"BEN BAY REALTY, CO.",Multi-family home for sale,40.6186892,-73.9952499,Mid
3,3.0,3.2140486794119414,10011,New York,COMPASS,Condo for sale,40.7435613,-74.0063336,Expensive
2,1.0,2.9542425094393248,10021,New York,COMPASS,Co-op for sale,40.7673126,-73.9584378,Mid
1,1.0,3.0492180226701815,10038,New York,Other,Co-op for sale,40.7088594,-74.001287,Mid
7,3.0,3.3979400086720375,10470,Bronx County,Other,House for sale,40.9000223,-73.8557587,Mid
3,1.0,2.938519725176492,10024,New York,Corcoran East Side,Co-op for sale,40.7844489,-73.9807532,Mid
6,3.0,3.339293966003392,11221,Kings County,Coldwell Banker American Homes,Multi-family home for sale,40.6871306,-73.9215141,Mid
3,2.3738608579684373,3.4771212547196626,11206,Kings County,Other,Multi-family home for sale,40.6921191,-73.9498754,Expensive
3,4.0,3.339293966003392,10010,New York,"Nest Seekers International, Tribeca",Co-op for sale,40.737769,-73.9843803,Expensive
3,1.0,2.4771212547196626,11209,Brooklyn,NoBroker,Co-op for sale,40.6327714,-74.022251,Cheap
4,2.3738608579684373,3.462397997898956,10309,Richmond County,J Milo Real Estate,Multi-family home for sale,40.5239722,-74.2213406,Mid
7,4.0,3.339293966003392,11219,Kings County,Other,Multi-family home for sale,40.6352404,-73.9966562,Expensive
4,3.0,3.339293966003392,11236,Kings County,Cross Country Realty,Multi-family home for sale,40.6426509,-73.8958975,Mid
3,1.0,3.339293966003392,11379,Queens County,Laffey Real Estate,House for sale,40.7142473,-73.8830471,Mid
2,1.0,3.339293966003392,10017,New York,COMPASS,Co-op for sale,40.7488879,-73.9723947,Mid
2,1.0,2.828015064223977,11209,Brooklyn,DiTommaso Real Estate,Condo for sale,40.6343667,-74.0311335,Cheap
6,3.0,3.3916407034923877,10465,Bronx County,CENTURY 21 Kafcos Realty,Multi-family home for sale,40.8297242,-73.8263414,Mid
2,2.0,3.089551882886454,11249,Brooklyn,"Nest Seekers International, Long Island",Condo for sale,40.7102454,-73.9682413,Mid
3,2.0,3.1583624920952498,10309,Richmond County,RE MAX Elite,House for sale,40.5394128,-74.2228391,Mid
3,3.0,3.3710678622717363,11215,Kings County,Hometown Properties,Condo for sale,40.6676042,-73.9931265,Expensive
2,2.0,3.0330214446829107,11375,Queens,Realty Connect Usa L I Inc,Co-op for sale,40.7203199,-73.84052,Mid
2,2.0,3.2022157758011316,10007,New York,Hauseit LLC - Hauseit LLC,Condo for sale,40.715351,-74.0128441,Expensive
2,1.0,2.8920946026904804,10024,New York,REALHome Services & Solutions,Condo for sale,40.7847793,-73.9778528,Mid
3,1.0,3.0211892990699383,11372,Queens County,Beaudoin Realty Group Inc,Co-op for sale,40.7512505,-73.8814433,Mid
3,3.0,3.2430380486862944,11354,Queens,Prospes Real Estate Corp,Condo for sale,40.7654814,-73.8178731,Mid
4,2.0,3.296665190261531,11208,Kings County,Sowae Corp,House for sale,40.665357,-73.8770867,Cheap
3,1.0,2.4149733479708178,10017,New York,Other,Co-op for sale,40.748134,-73.9708805,Cheap
3,1.0,2.5921767573958667,11102,Queens County,"Nest Seekers International, Tribeca",Condo for sale,40.7668236,-73.9239725,Cheap
1,1.0,2.6434526764861874,11201,Brooklyn,Century 21 Realty First,Co-op for sale,40.6867525,-73.996485,Mid
3,2.0,2.717670503002262,11234,Kings County,CENTURY 21 Achievers,House for sale,40.6200647,-73.9203764,Mid
3,1.0,3.215901813204032,10310,Richmond County,Taranto Realty,House for sale,40.6267035,-74.1052076,Mid
3,2.0,3.1869563354654122,11214,New York,Momentum Real Estate Llc,House for sale,40.6013215,-73.986412,Mid
3,4.0,3.380211241711606,10301,Richmond County,American Homes Group,House for sale,40.6175,-74.103996,Mid
1,1.0,3.339293966003392,11414,Queens,Concrete Jungle NYC Realty,Co-op for sale,40.6660965,-73.8478793,Cheap
3,1.0,2.9542425094393248,11204,Brooklyn,RE MAX Real Estate Professionals,Co-op for sale,40.617177,-73.986447,Cheap
3,1.0,3.339293966003392,10003,New York,Weichert Properties,Condop for sale,40.7240197,-73.9912901,Mid
3,2.0,3.311753861055754,11234,Kings County,Bergen Basin Realty Llc,House for sale,40.6090065,-73.9307581,Mid
3,2.0,3.271841606536499,10465,Bronx County,Today Realty Corp.,House for sale,40.8325495,-73.8167031,Mid
2,3.0,3.1451964061141817,10019,New York,VYLLA HOME,Condo for sale,40.7681878,-73.9845086,Mid
3,2.0,3.339293966003392,11372,Queens,COMPASS,Co-op for sale,40.7553599,-73.88722,Mid
2,1.0,3.339293966003392,11106,Queens,COMPASS,Co-op for sale,40.7640468,-73.934811,Mid
2,2.0,3.339293966003392,10019,New York,Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,40.7636334,-73.9803004,Mid
2,3.0,3.100370545117563,10022,New York County,COMPASS,Condo for sale,40.7613979,-73.9746128,Cheap
2,1.0,2.9542425094393248,10463,The Bronx,Douglas Elliman - 3544 Johnson Ave,Co-op for sale,40.8802558,-73.9168342,Cheap
2,3.0,3.1451964061141817,10019,New York,VYLLA HOME,Condo for sale,40.7681878,-73.9845086,Mid
2,2.0,3.0569048513364727,10025,New York,Corcoran West Side Gallery,Condo for sale,40.7945469,-73.9649582,Mid
2,2.0,3.0472748673841794,11221,Brooklyn,Serhant,Condo for sale,40.6915139,-73.935444,Mid
4,4.0,3.2092468487533736,11236,Kings County,Bergen Basin Realty Llc,Pending,40.6376197,-73.898975,Mid
2,2.0,2.9684829485539352,11101,Queens,Corcoran Park Avenue South,Pending,40.7515161,-73.9389442,Mid
5,4.0,3.6989700043360187,10017,New York County,Douglas Elliman - 575 Madison Ave,House for sale,40.7541017,-73.9701626,Expensive
6,3.0,3.357934847000454,11215,Brooklyn,Other,House for sale,40.6681319,-73.9948468,Mid
4,4.0,3.7403626894942437,10022,New York County,Brown Harris Stevens - 1926 Broadway,Co-op for sale,40.7622996,-73.9698344,Expensive
7,4.0,3.339293966003392,11362,Queens County,Other,House for sale,40.7704732,-73.7318799,Mid
4,2.0,3.1283992687178066,10305,Richmond County,Other,Foreclosure,40.5909939,-74.0662942,Mid
3,1.0,3.339293966003392,10017,New York,COMPASS,Co-op for sale,40.7482797,-73.9715473,Cheap
1,1.0,2.8369567370595505,10022,New York,Corcoran Chelsea/Flatiron,Co-op for sale,40.7571111,-73.9630783,Mid
4,4.0,3.2030328870147105,11354,Queens County,E Realty International Corp,House for sale,40.7699832,-73.8257555,Mid
5,3.0,3.2823955047425257,11234,Kings County,COMPASS,Multi-family home for sale,40.6183626,-73.9260392,Mid
2,2.0,3.339293966003392,11375,Queens County,Olam Realty Group,Pending,40.7339071,-73.8535727,Mid
1,1.0,3.339293966003392,11415,Queens,Charles Rutenberg Realty Inc,Co-op for sale,40.704719,-73.832559,Cheap
3,2.0,3.339293966003392,11215,Brooklyn,Corcoran Park Slope,Condo for sale,40.6731905,-73.9835999,Expensive
2,2.0,3.0492180226701815,11235,New York,King Zone Realty Inc,House for sale,40.6104879,-73.955347,Mid
4,2.3738608579684373,3.5998830720736876,10307,Richmond County,Salmon Realty Group,Multi-family home for sale,40.5078915,-74.2530332,Mid
2,2.0,3.0511525224473814,11205,Kings County,EXIT ALL SEASONS REALTY,Condo for sale,40.6936119,-73.9599302,Mid
1,1.0,3.339293966003392,10028,New York,Brown Harris Stevens,Co-op for sale,40.7763285,-73.9475088,Cheap
3,1.0,2.720159303405957,10010,New York,Douglas Elliman  -111 Fifth Ave,House for sale,40.7392184,-73.9805521,Mid
3,2.3738608579684373,2.9030899869919438,10013,New York,Serhant,Condo for sale,40.7179262,-74.0005942,Mid
3,1.0,2.7403626894942437,11375,Queens,Exp Realty,Co-op for sale,40.7266666,-73.8482928,Cheap
3,2.0,3.3010299956639813,10312,Richmond County,Other,House for sale,40.5528489,-74.1699382,Mid
1,1.0,3.339293966003392,10003,New York,Keller Williams NYC,Co-op for sale,40.7369827,-73.984881,Mid
2,1.0,2.8981764834976764,10472,The Bronx,Other,Co-op for sale,40.8279037,-73.881623,Cheap
1,1.0,3.339293966003392,11201,Brooklyn,Corcoran Brooklyn Heights,Co-op for sale,40.6880273,-73.9950123,Mid
3,2.0,3.339293966003392,10304,Richmond County,Prospes Real Estate Corp,House for sale,40.6071254,-74.0925892,Mid
3,2.0,3.1075491297446862,11215,New York,Douglas Elliman - 237 Smith St,Condo for sale,40.7308035,-73.9808981,Mid
3,2.3738608579684373,3.218010042984363,10304,Staten Island,Douglas Elliman - 325 Court,Pending,40.6016923,-74.0869707,Mid
1,1.0,2.845098040014257,10024,New York,Serhant,Co-op for sale,40.7858813,-73.9790257,Mid
2,1.0,3.0236639181977933,10310,Richmond County,"Robert DeFalco Realty, Inc.",House for sale,40.6309242,-74.1212547,Cheap
2,1.0,2.9020028913507296,11414,Queens,"Century 21 Amiable Realty Group II, Inc.",Co-op for sale,40.6649999,-73.84857,Cheap
4,2.0,3.339293966003392,11691,Queens County,Jaymore Realty Llc,Multi-family home for sale,40.6082787,-73.7495095,Mid
3,2.0,3.1583624920952498,11375,Queens,Keller Williams Realty Greater Nassau,Co-op for sale,40.721289,-73.8403901,Mid
3,4.0,3.243286146083446,11375,Queens County,Daniel Gale Sotheby's International Realty,Townhouse for sale,40.7179519,-73.8427778,Mid
6,4.0,3.325515663363148,11208,Queens County,Other,Foreclosure,40.6719007,-73.8590006,Mid
4,2.0,3.089905111439398,11426,Queens County,Other,Pending,40.7258337,-73.7268795,Mid
3,1.0,3.339293966003392,11230,Brooklyn,Douglas Elliman - 1995 Broadway,Co-op for sale,40.6329634,-73.9709274,Cheap
6,3.0,3.339293966003392,10456,Bronx County,Other,Multi-family home for sale,40.8340749,-73.9113421,Mid
3,2.0,3.339293966003392,11369,Queens County,Keller Williams Rlty Landmark,House for sale,40.7645407,-73.8683353,Mid
3,2.0,3.171433900943008,10306,Richmond County,Jadestone Development Realty Llc,House for sale,40.5802397,-74.1018122,Mid
2,2.0,3.1818435879447726,10314,Richmond County,Wonica REALTORS & Appraisers,Multi-family home for sale,40.6233188,-74.1259917,Mid
2,2.0,2.9278834103307068,11373,Queens,EXP Realty,Condo for sale,40.7367106,-73.8722089,Mid
1,1.0,2.7781512503836434,11210,Brooklyn,Other,Co-op for sale,40.6387293,-73.9490472,Cheap
2,1.0,3.339293966003392,11378,Queens,Sold By Bart R E Partners Inc,Co-op for sale,40.7317199,-73.90176,Cheap
3,3.0,3.2695129442179165,10306,Richmond County,Homefinders of SI Inc.,Contingent,40.5763544,-74.1099794,Mid
3,2.3738608579684373,3.339293966003392,11230,Brooklyn,Other,Condo for sale,40.6310935,-73.9723541,Mid
2,2.0,2.993876914941211,11101,Queens County,"Nest Seekers International, Midtown",Condo for sale,40.7478785,-73.9444755,Expensive
6,3.0,3.4683473304121573,11212,Kings County,Sowae Corp,House for sale,40.6609696,-73.9111929,Mid
1,1.0,2.835056101720116,10016,New York,Elegran Real Estate And Development,Condo for sale,40.746232,-73.978689,Mid
5,2.0,3.339293966003392,10314,Richmond County,Other,Pending,40.6033161,-74.1679729,Mid
4,2.3738608579684373,3.0265332645232967,10312,Richmond County,"Robert Defalco Realty, Inc.",House for sale,40.5355078,-74.1566675,Mid
1,1.0,2.7403626894942437,11209,Brooklyn,Hometown Properties,Co-op for sale,40.6339001,-74.0299973,Cheap
3,2.3738608579684373,3.339293966003392,10309,Richmond County,Other,Pending,40.5403437,-74.2041065,Mid
7,2.0,3.339293966003392,11418,Queens County,Other,Pending,40.696809,-73.842496,Mid
1,1.0,2.8750612633917,10024,New York,Hauseit LLC - Hauseit LLC,Co-op for sale,40.7840294,-73.9767127,Mid
